3.283203 608986 220478
3.314453 621579 222532
3.345703 635479 223564
3.376953 649753 223681
3.408203 664168 222684
3.439453 677690 220834
3.470703 690291 218217
3.501953 701683 215281
3.533203 710734 211393
3.564453 717028 207266
3.595703 720676 203296
3.626953 721761 199261
3.658203 720162 195318
3.689453 716138 192174
3.720703 710247 189345
3.751953 702539 186907
3.783203 693655 185253
3.814453 683880 184182
3.845703 673486 183759
3.876953 663265 183983
3.908203 653768 184692
3.939453 644796 185851
3.970703 636925 187593
4.001953 630142 189545
4.033203 625204 191815
4.064453 621324 194199
4.095703 618756 196810
4.126953 617709 199474
4.158203 618141 201989
4.189453 620423 204420
4.220703 623839 206675
4.251953 628452 208623
4.283203 634461 210129
4.314453 640909 211197
4.345703 647980 211756
4.376953 655256 211795
4.408203 662795 211150
4.439453 669814 210618
4.470703 676122 209023
4.501953 681622 207431
4.533203 685744 205566
4.564453 688614 203609
4.595703 690461 201434
4.626953 691159 199531
4.658203 690035 197265
4.689453 687900 195747
4.720703 685329 194204
4.751953 680706 192867
4.783203 675679 191996
4.814453 670548 191449
4.845703 665362 191243
4.876953 660368 191425
4.908203 655040 191873
4.939453 650302 192526
4.970703 646011 193530
5.001953 642654 194659
5.033203 639811 196042
5.064453 638157 197403
5.095703 637054 198822
5.126953 636741 200371
5.158203 637742 201784
5.189453 639303 203105
5.220703 641443 203918
5.251953 644043 204848
5.283203 647094 205388
5.314453 650716 205609
5.345703 654120 205680
5.376953 657989 205747
5.408203 661476 205424
5.439453 665037 204957
5.470703 668321 204482
5.501953 671172 203708
5.533203 673472 202671
5.564453 674928 201544
5.595703 675428 200447
5.626953 675714 199653
5.658203 675413 198626
5.689453 674493 197961
5.720703 672706 197229
5.751953 671008 196429
5.783203 668609 196068
5.814453 666691 195820
5.845703 664302 195631
5.876953 661634 195590
5.908203 659133 195482
5.939453 656642 195871
5.970703 654203 196084
6.001953 651716 196425
6.033203 650066 197184
6.064453 648899 197977
6.095703 647882 198635
6.126953 647672 199396
6.158203 647647 200021
6.189453 647466 200688
6.220703 648171 201233
6.251953 649210 201784
6.283203 651198 202346
6.314453 653092 202811
6.345703 654984 203033
6.376953 657369 203117
6.408203 659270 203123
6.439453 661371 202729
6.470703 662923 202345
6.501953 664093 201961
6.533203 665460 201618
6.564453 666363 201178
6.595703 667112 200678
6.626953 667291 200141
6.658203 667485 199803
6.689453 667459 199348
6.720703 667151 198977
6.751953 666569 198579
6.783203 665731 198297
6.814453 665004 198009
6.845703 663594 197849
6.876953 662384 197647
6.908203 661019 197661
6.939453 660072 197815
6.970703 659016 197749
7.001953 657566 197825
7.033203 656421 198113
7.064453 655719 198471
7.095703 655120 198872
7.126953 654811 199360
7.158203 654733 199611
7.189453 654373 199807
7.220703 654653 199870
7.251953 654844 200089
7.283203 654952 200268
7.314453 655397 200536
7.345703 655766 200638
7.376953 656283 200776
7.408203 656843 200990
7.439453 657855 201172
7.470703 659098 201331
7.501953 659911 201274
7.533203 660638 200992
7.564453 661343 200864
7.595703 662091 200743
7.626953 662024 200537
7.658203 662396 200099
7.689453 662772 199922
7.720703 662927 199622
7.751953 662792 199330
7.783203 662577 198949
7.814453 662047 198572
7.845703 661214 198568
7.876953 660578 198591
7.908203 659927 198566
7.939453 659420 198652
7.970703 658573 198709
8.001953 657777 198858
8.033203 657624 199225
8.064453 657239 199250
8.095703 657448 199483
8.126953 657341 199554
8.158203 656799 199690
8.189453 656603 199799
8.220703 656357 199872
8.251953 656443 199978
8.283203 656928 200234
8.314453 657262 200194
8.345703 657801 200324
8.376953 658267 200257
8.408203 658436 200533
8.439453 658587 200341
8.470703 658837 200148
8.501953 659211 200234
8.533203 659404 200334
8.564453 659493 200334
8.595703 659630 200336
8.626953 660182 200274
8.658203 660401 200313
8.689453 661042 200297
8.720703 661240 200198
8.751953 661251 199955
8.783203 661215 199996
8.814453 661321 199841
8.845703 661348 199866
8.876953 661217 199684
8.908203 660616 199487
8.939453 660377 199505
8.970703 660001 199545
9.001953 659914 199407
9.033203 659814 199431
9.064453 659532 199543
9.095703 659234 199464
9.126953 659278 199455
9.158203 659215 199190
9.189453 658940 199279
9.220703 658939 199384
9.251953 658501 199362
9.283203 658597 199364
9.314453 658143 199506
9.345703 658379 199623
9.376953 658314 199624
9.408203 658339 199718
9.439453 658292 199979
9.470703 658369 199816
9.501953 658133 199833
9.533203 658442 200119
9.564453 658652 200242
9.595703 659114 200202
9.626953 659620 200232
9.658203 659820 200368
9.689453 659987 200510
9.720703 660544 200611
9.751953 660863 200500
9.783203 661270 200414
9.814453 661897 200245
9.845703 662297 200058
9.876953 662532 199831
9.908203 662738 199527
9.939453 662628 199202
9.970703 662268 199283
10.001953 662096 199285
10.033203 662037 199145
10.064453 661522 199007
10.095703 660441 198823
10.126953 659792 198822
10.158203 659126 198652
10.189453 658366 198508
10.220703 657899 198753
10.251953 657146 199077
10.283203 657151 199157
10.314453 656623 199273
10.345703 656346 199412
10.376953 656082 199536
10.408203 655569 199719
10.439453 655718 200013
10.470703 656057 200345
10.501953 656332 200603
10.533203 656950 200827
10.564453 657650 200888
10.595703 658234 200897
10.626953 659138 201027
10.658203 660066 201178
10.689453 660911 201131
10.720703 661680 201161
10.751953 662440 201076
10.783203 663225 200846
10.814453 663552 200642
10.845703 663932 200418
10.876953 664084 200319
10.908203 664393 200034
10.939453 664521 199686
10.970703 664312 199436
11.001953 664095 199144
11.033203 663991 198866
11.064453 663107 198703
11.095703 662271 198549
11.126953 661276 198601
11.158203 660589 198637
11.189453 659989 198592
11.220703 659509 198601
11.251953 659047 198711
11.283203 658632 199043
11.314453 657824 199160
11.345703 657256 199206
11.376953 656992 199332
11.408203 656755 199351
11.439453 656433 199709
11.470703 656042 199817
11.501953 656393 200142
11.533203 656668 200439
11.564453 656928 200380
11.595703 657396 200437
11.626953 657969 200572
11.658203 658215 200579
11.689453 658887 200627
11.720703 659335 200629
11.751953 659680 200438
11.783203 660327 200414
11.814453 660729 200388
11.845703 661061 200308
11.876953 661326 200240
11.908203 661343 200084
11.939453 661282 199966
11.970703 661590 199961
12.001953 661673 199990
12.033203 661962 199737
12.064453 662017 199616
12.095703 661595 199377
12.126953 661087 199276
12.158203 660762 199174
12.189453 660283 199234
12.220703 659905 199191
12.251953 659410 199128
12.283203 658877 199044
12.314453 658279 198959
12.345703 657602 199238
12.376953 657602 199607
12.408203 657167 199755
12.439453 657154 200051
12.470703 657592 200248
12.501953 658061 200253
12.533203 658588 200383
12.564453 658880 200341
12.595703 659522 200412
12.626953 660012 200160
12.658203 659950 200181
12.689453 660341 200196
12.720703 660050 200059
12.751953 660300 200002
12.783203 660009 199966
12.814453 660060 199882
12.845703 660094 199989
12.876953 660087 199902
12.908203 660164 199876
12.939453 660035 199835
12.970703 660191 199835
13.001953 660800 199830
13.033203 660792 199777
13.064453 660513 199789
13.095703 660284 199729
13.126953 660547 199769
13.158203 660615 199680
13.189453 660769 199706
13.220703 660859 199520
13.251953 661098 199495
13.283203 661063 199383
13.314453 660644 199291
13.345703 660399 199152
13.376953 659910 199316
13.408203 659526 199449
13.439453 659493 199509
13.470703 659343 199438
